Date,Open,High,Low,Close
12/30/2013,"6,750.87","6,768.44","6,718.16","6,731.27"
12/27/2013,"6,694.17","6,754.11","6,694.17","6,750.87"
12/26/2013,"6,694.17","6,712.10","6,672.22","6,694.17"
12/25/2013,"6,694.17","6,712.10","6,672.22","6,694.17"
12/24/2013,"6,678.61","6,712.10","6,672.22","6,694.17"
12/23/2013,"6,606.58","6,678.61","6,606.20","6,678.61"
12/20/2013,"6,584.70","6,616.80","6,576.79","6,606.58"
12/19/2013,"6,492.08","6,584.70","6,492.08","6,584.70"
12/18/2013,"6,486.19","6,524.46","6,486.19","6,492.08"
12/17/2013,"6,522.20","6,522.20","6,482.59","6,486.19"
12/16/2013,"6,439.96","6,531.16","6,422.23","6,522.20"
12/13/2013,"6,445.25","6,462.76","6,433.51","6,439.96"
12/12/2013,"6,507.72","6,507.72","6,435.99","6,445.25"
12/11/2013,"6,523.31","6,555.57","6,507.72","6,507.72"
12/10/2013,"6,559.48","6,571.91","6,519.00","6,523.31"
12/09/2013,"6,551.99","6,568.44","6,534.74","6,559.48"
12/06/2013,"6,498.33","6,555.73","6,496.33","6,551.99"
12/05/2013,"6,509.97","6,518.88","6,487.15","6,498.33"
12/04/2013,"6,532.43","6,544.70","6,479.73","6,509.97"
12/03/2013,"6,595.33","6,595.48","6,531.34","6,532.43"
12/02/2013,"6,650.57","6,657.41","6,595.20","6,595.33"
11/29/2013,"6,654.47","6,681.57","6,648.53","6,650.57"
11/28/2013,"6,649.47","6,679.51","6,642.57","6,654.47"
11/27/2013,"6,636.22","6,664.14","6,635.71","6,649.47"
11/26/2013,"6,694.62","6,696.95","6,636.22","6,636.22"
11/25/2013,"6,674.30","6,709.08","6,674.30","6,694.62"
11/22/2013,"6,681.33","6,711.03","6,661.04","6,674.30"
11/21/2013,"6,681.08","6,697.69","6,643.47","6,681.33"
11/20/2013,"6,698.01","6,711.42","6,661.70","6,681.08"
11/19/2013,"6,723.46","6,723.46","6,677.85","6,698.01"
11/18/2013,"6,693.44","6,732.10","6,671.63","6,723.46"
11/15/2013,"6,666.13","6,703.12","6,665.45","6,693.44"
11/14/2013,"6,630.00","6,696.16","6,630.00","6,666.13"
11/13/2013,"6,726.79","6,726.81","6,613.98","6,630.00"
11/12/2013,"6,728.37","6,728.37","6,693.26","6,726.79"
11/11/2013,"6,708.42","6,744.77","6,702.01","6,728.37"
11/08/2013,"6,697.22","6,713.90","6,643.86","6,708.42"
11/07/2013,"6,741.69","6,779.18","6,679.99","6,697.22"
11/06/2013,"6,746.84","6,768.16","6,735.64","6,741.69"
11/05/2013,"6,763.62","6,773.86","6,708.52","6,746.84"
11/04/2013,"6,734.74","6,780.11","6,734.56","6,763.62"
11/01/2013,"6,731.43","6,760.87","6,715.30","6,734.74"
10/31/2013,"6,777.70","6,778.27","6,719.51","6,731.43"
10/30/2013,"6,774.73","6,819.86","6,763.66","6,777.70"
10/29/2013,"6,725.82","6,777.16","6,718.85","6,774.73"
10/28/2013,"6,721.34","6,739.66","6,704.15","6,725.82"
