Date,Open,High,Low,Close*,Adj Close**,Volume
"Aug 24, 2022","17,525.45","17,623.65","17,499.25","17,604.95","17,604.95","2,62,000"
"Aug 23, 2022","17,357.35","17,625.55","17,345.20","17,577.50","17,577.50","2,85,600"
"Aug 22, 2022","17,682.90","17,690.05","17,467.35","17,490.70","17,490.70","2,87,600"
"Aug 19, 2022","17,966.55","17,992.20","17,710.75","17,758.45","17,758.45","2,95,600"
"Aug 18, 2022","17,898.65","17,968.45","17,852.05","17,956.50","17,956.50","2,63,900"
"Aug 17, 2022","17,868.15","17,965.95","17,833.35","17,944.25","17,944.25","2,62,800"
"Aug 16, 2022","17,797.20","17,839.10","17,764.05","17,825.25","17,825.25",-
"Aug 12, 2022","17,659.65","17,724.65","17,597.85","17,698.15","17,698.15","3,03,900"
"Aug 11, 2022","17,711.65","17,719.30","17,631.95","17,659.00","17,659.00","3,11,200"
"Aug 10, 2022","17,566.10","17,566.10","17,442.80","17,534.75","17,534.75","3,12,700"
"Aug 08, 2022","17,401.50","17,548.80","17,359.75","17,525.10","17,525.10","2,57,000"
"Aug 05, 2022","17,423.65","17,474.40","17,348.75","17,397.50","17,397.50","3,55,300"
"Aug 04, 2022","17,463.10","17,490.70","17,161.25","17,382.00","17,382.00","3,25,000"
"Aug 03, 2022","17,349.25","17,407.50","17,225.85","17,388.15","17,388.15","2,85,400"
"Aug 02, 2022","17,310.15","17,390.15","17,215.85","17,345.45","17,345.45","3,33,600"
"Aug 01, 2022","17,243.20","17,356.25","17,154.80","17,340.05","17,340.05","3,81,500"
"Jul 29, 2022","17,079.50","17,172.80","17,018.15","17,158.25","17,158.25","4,36,100"
"Jul 28, 2022","16,774.85","16,947.65","16,746.25","16,929.60","16,929.60","3,76,300"
"Jul 27, 2022","16,475.35","16,653.45","16,438.75","16,641.80","16,641.80","1,85,200"
"Jul 26, 2022","16,632.90","16,636.10","16,463.30","16,483.85","16,483.85","2,08,200"
"Jul 25, 2022","16,662.55","16,706.05","16,564.25","16,631.00","16,631.00","2,11,400"
"Jul 22, 2022","16,661.25","16,752.25","16,610.90","16,719.45","16,719.45","1,90,900"
"Jul 21, 2022","16,523.55","16,626.95","16,483.90","16,605.25","16,605.25","2,43,600"
"Jul 20, 2022","16,562.80","16,588.00","16,490.95","16,520.85","16,520.85","2,84,400"
"Jul 19, 2022","16,187.05","16,359.50","16,187.05","16,340.55","16,340.55","2,22,600"
"Jul 18, 2022","16,151.40","16,287.95","16,142.20","16,278.50","16,278.50","2,27,700"
"Jul 15, 2022","16,010.80","16,066.95","15,927.30","16,049.20","16,049.20","2,05,800"
"Jul 14, 2022","16,018.85","16,070.85","15,858.20","15,938.65","15,938.65","2,28,600"
"Jul 13, 2022","16,128.20","16,140.00","15,950.15","15,966.65","15,966.65","2,33,300"
"Jul 12, 2022","16,126.20","16,158.75","16,031.15","16,058.30","16,058.30","2,08,600"
"Jul 11, 2022","16,136.15","16,248.55","16,115.50","16,216.00","16,216.00","2,55,900"
"Jul 08, 2022","16,273.65","16,275.50","16,157.90","16,220.60","16,220.60","2,81,100"
"Jul 07, 2022","16,113.75","16,150.50","16,045.95","16,132.90","16,132.90","2,64,600"
"Jul 06, 2022","15,818.20","16,011.35","15,800.90","15,989.80","15,989.80","2,88,400"
"Jul 05, 2022","15,909.15","16,025.75","15,785.45","15,810.85","15,810.85","2,54,200"
"Jul 04, 2022","15,710.50","15,852.35","15,661.80","15,835.35","15,835.35","3,04,300"
"Jul 01, 2022","15,703.70","15,793.95","15,511.05","15,752.05","15,752.05","3,64,100"
"Jun 30, 2022","15,774.50","15,890.00","15,728.85","15,780.25","15,780.25","3,06,000"
"Jun 29, 2022","15,701.70","15,861.60","15,687.80","15,799.10","15,799.10","4,44,900"
"Jun 28, 2022","15,757.45","15,892.10","15,710.15","15,850.20","15,850.20","2,51,900"
"Jun 27, 2022","15,926.20","15,927.45","15,815.50","15,832.05","15,832.05","2,10,900"
"Jun 24, 2022","15,657.40","15,749.25","15,619.45","15,699.25","15,699.25","2,19,600"
"Jun 23, 2022","15,451.55","15,628.45","15,367.50","15,556.65","15,556.65","2,59,200"
"Jun 22, 2022","15,545.65","15,565.40","15,385.95","15,413.30","15,413.30","2,20,900"
"Jun 21, 2022","15,455.95","15,707.25","15,419.85","15,638.80","15,638.80","2,62,800"
"Jun 20, 2022","15,334.50","15,382.50","15,191.10","15,350.15","15,350.15","2,60,000"
"Jun 17, 2022","15,272.65","15,400.40","15,183.40","15,293.50","15,293.50","3,42,600"
"Jun 16, 2022","15,832.25","15,863.15","15,335.10","15,360.60","15,360.60","2,64,700"
"Jun 15, 2022","15,729.25","15,783.65","15,678.90","15,692.15","15,692.15","1,83,000"
"Jun 14, 2022","15,674.25","15,858.00","15,659.45","15,732.10","15,732.10","2,25,400"
"Jun 13, 2022","15,877.55","15,886.15","15,684.00","15,774.40","15,774.40","2,25,500"
"Jun 10, 2022","16,283.95","16,324.70","16,172.60","16,201.80","16,201.80","1,89,700"
"Jun 09, 2022","16,263.85","16,492.80","16,243.85","16,478.10","16,478.10","2,05,000"
"Jun 08, 2022","16,474.95","16,514.30","16,293.35","16,356.25","16,356.25","2,43,500"
"Jun 07, 2022","16,469.60","16,487.25","16,347.10","16,416.35","16,416.35","2,33,800"
"Jun 06, 2022","16,530.70","16,610.95","16,444.55","16,569.55","16,569.55","2,33,600"
"Jun 03, 2022","16,761.65","16,793.85","16,567.90","16,584.30","16,584.30","2,45,500"
"Jun 02, 2022","16,481.65","16,646.40","16,443.05","16,628.00","16,628.00","2,36,000"
"Jun 01, 2022","16,594.40","16,649.20","16,438.85","16,522.75","16,522.75","2,49,600"
"May 31, 2022","16,578.45","16,690.75","16,521.90","16,584.55","16,584.55","6,51,600"
"May 30, 2022","16,527.90","16,695.50","16,506.15","16,661.40","16,661.40","2,51,400"
"May 27, 2022","16,296.60","16,370.60","16,221.95","16,352.45","16,352.45","2,74,100"
"May 26, 2022","16,105.00","16,204.45","15,903.70","16,170.15","16,170.15","3,14,300"
"May 25, 2022","16,196.35","16,223.35","16,006.95","16,025.80","16,025.80","2,43,300"
"May 24, 2022","16,225.55","16,262.80","16,078.60","16,125.15","16,125.15","2,49,800"
"May 23, 2022","16,290.95","16,414.70","16,185.75","16,214.70","16,214.70","2,93,800"
"May 20, 2022","16,043.80","16,283.05","16,003.85","16,266.15","16,266.15","2,52,400"
"May 19, 2022","15,917.40","15,984.75","15,775.20","15,809.40","15,809.40","3,13,900"
"May 18, 2022","16,318.15","16,399.80","16,211.20","16,240.30","16,240.30","2,90,400"
"May 17, 2022","15,912.60","16,284.25","15,900.80","16,259.30","16,259.30","2,95,700"
"May 16, 2022","15,845.10","15,977.95","15,739.65","15,842.30","15,842.30","2,17,600"
"May 13, 2022","15,977.00","16,083.60","15,740.85","15,782.15","15,782.15","3,69,100"
"May 12, 2022","16,021.10","16,041.95","15,735.75","15,808.00","15,808.00","3,14,900"
"May 11, 2022","16,270.05","16,318.75","15,992.60","16,167.10","16,167.10","2,84,300"
"May 10, 2022","16,248.90","16,404.55","16,197.30","16,240.05","16,240.05","2,83,100"
"May 09, 2022","16,227.70","16,403.70","16,142.10","16,301.85","16,301.85","2,88,400"
"May 06, 2022","16,415.55","16,484.20","16,340.90","16,411.25","16,411.25","3,00,500"
"May 05, 2022","16,854.75","16,945.70","16,651.85","16,682.65","16,682.65","2,65,800"
"May 04, 2022","17,096.60","17,132.85","16,623.95","16,677.60","16,677.60","3,10,600"
"May 02, 2022","16,924.45","17,092.25","16,917.25","17,069.10","17,069.10","2,78,200"
"Apr 29, 2022","17,329.25","17,377.65","17,053.25","17,102.55","17,102.55","3,36,200"
"Apr 28, 2022","17,189.50","17,322.50","17,071.05","17,245.05","17,245.05","3,12,900"
"Apr 27, 2022","17,073.35","17,110.70","16,958.45","17,038.40","17,038.40","2,65,100"
"Apr 26, 2022","17,121.30","17,223.85","17,064.45","17,200.80","17,200.80","2,61,100"
"Apr 25, 2022","17,009.05","17,054.30","16,888.70","16,953.95","16,953.95","2,75,700"
"Apr 22, 2022","17,242.75","17,315.30","17,149.20","17,171.95","17,171.95","2,62,700"
"Apr 21, 2022","17,234.60","17,414.70","17,215.50","17,392.60","17,392.60","2,85,200"
"Apr 20, 2022","17,045.25","17,186.90","16,978.95","17,136.55","17,136.55","2,86,100"
"Apr 19, 2022","17,258.95","17,275.65","16,824.70","16,958.65","16,958.65","4,01,400"
"Apr 18, 2022","17,183.45","17,237.75","17,067.85","17,173.65","17,173.65","3,76,100"
"Apr 13, 2022","17,599.90","17,663.65","17,457.40","17,475.65","17,475.65","2,45,100"
"Apr 12, 2022","17,584.85","17,595.30","17,442.35","17,530.30","17,530.30","2,66,000"
"Apr 11, 2022","17,740.90","17,779.05","17,650.95","17,674.95","17,674.95","2,51,700"
"Apr 08, 2022","17,698.15","17,842.75","17,600.55","17,784.35","17,784.35","2,74,400"
"Apr 07, 2022","17,723.30","17,787.50","17,623.70","17,639.55","17,639.55","3,08,800"
"Apr 06, 2022","17,842.75","17,901.00","17,779.85","17,807.65","17,807.65","3,28,800"
"Apr 05, 2022","18,080.60","18,095.45","17,921.55","17,957.40","17,957.40","2,83,500"
"Apr 04, 2022","17,809.10","18,114.65","17,791.40","18,053.40","18,053.40","3,45,500"
"Apr 01, 2022","17,436.90","17,703.70","17,422.70","17,670.45","17,670.45","2,91,800"
"Mar 31, 2022","17,519.20","17,559.80","17,435.20","17,464.75","17,464.75","2,81,100"
"Mar 30, 2022","17,468.15","17,522.50","17,387.20","17,498.25","17,498.25","5,05,000"
"Mar 29, 2022","17,297.20","17,343.65","17,235.70","17,325.30","17,325.30","2,35,100"
"Mar 28, 2022","17,181.85","17,235.10","17,003.90","17,222.00","17,222.00","2,53,200"
"Mar 25, 2022","17,289.00","17,294.90","17,076.55","17,153.00","17,153.00","2,37,100"
"Mar 24, 2022","17,094.95","17,291.75","17,091.15","17,222.75","17,222.75","2,90,300"
"Mar 23, 2022","17,405.05","17,442.40","17,199.60","17,245.65","17,245.65","2,92,100"
"Mar 22, 2022","17,120.40","17,334.40","17,006.30","17,315.50","17,315.50","3,38,300"
"Mar 21, 2022","17,329.50","17,353.35","17,096.40","17,117.60","17,117.60","2,85,500"
"Mar 17, 2022","17,202.90","17,344.60","17,175.75","17,287.05","17,287.05","4,48,300"
"Mar 16, 2022","16,876.65","16,987.90","16,837.85","16,975.35","16,975.35","2,60,000"
"Mar 15, 2022","16,900.65","16,927.75","16,555.00","16,663.00","16,663.00","3,81,600"
"Mar 14, 2022","16,633.70","16,887.95","16,606.50","16,871.30","16,871.30","3,14,700"
"Mar 11, 2022","16,528.80","16,694.40","16,470.90","16,630.45","16,630.45","3,43,700"
"Mar 10, 2022","16,757.10","16,757.30","16,447.90","16,594.90","16,594.90","4,86,400"
"Mar 09, 2022","16,078.00","16,418.05","15,990.00","16,345.35","16,345.35","4,62,200"
"Mar 08, 2022","15,747.75","16,028.75","15,671.45","16,013.45","16,013.45","5,43,600"
"Mar 07, 2022","15,867.95","15,944.60","15,711.45","15,863.15","15,863.15","5,85,400"
"Mar 04, 2022","16,339.45","16,456.00","16,133.80","16,245.35","16,245.35","4,56,100"
"Mar 03, 2022","16,723.20","16,768.95","16,442.95","16,498.05","16,498.05","4,42,100"
"Mar 02, 2022","16,593.10","16,678.50","16,478.65","16,605.95","16,605.95","5,17,700"
"Feb 28, 2022","16,481.60","16,815.90","16,356.30","16,793.90","16,793.90","4,04,200"
"Feb 25, 2022","16,515.65","16,748.80","16,478.30","16,658.40","16,658.40","3,29,800"
"Feb 24, 2022","16,548.90","16,705.25","16,203.25","16,247.95","16,247.95","4,58,000"
"Feb 23, 2022","17,194.50","17,220.70","17,027.85","17,063.25","17,063.25","2,00,200"
"Feb 22, 2022","16,847.95","17,148.55","16,843.80","17,092.20","17,092.20","3,00,100"
"Feb 21, 2022","17,192.25","17,351.05","17,070.70","17,206.65","17,206.65","2,15,200"
"Feb 18, 2022","17,236.05","17,380.80","17,219.20","17,276.30","17,276.30","1,89,600"
"Feb 17, 2022","17,396.55","17,442.90","17,235.85","17,304.60","17,304.60","2,32,100"
"Feb 16, 2022","17,408.45","17,490.60","17,257.70","17,322.20","17,322.20","2,44,500"
"Feb 15, 2022","16,933.25","17,375.00","16,839.25","17,352.45","17,352.45","2,98,700"
"Feb 14, 2022","17,076.15","17,099.50","16,809.65","16,842.80","16,842.80","3,05,500"
"Feb 11, 2022","17,451.00","17,454.75","17,303.00","17,374.75","17,374.75","2,53,100"
"Feb 10, 2022","17,554.10","17,639.45","17,427.15","17,605.85","17,605.85","2,73,600"
"Feb 09, 2022","17,370.10","17,477.15","17,339.00","17,463.80","17,463.80","2,36,400"
"Feb 08, 2022","17,279.85","17,306.45","17,043.65","17,266.75","17,266.75","2,68,500"
"Feb 07, 2022","17,456.30","17,536.75","17,119.40","17,213.60","17,213.60","2,65,000"
"Feb 04, 2022","17,590.20","17,617.80","17,462.55","17,516.30","17,516.30","2,61,400"
"Feb 03, 2022","17,767.75","17,781.15","17,511.15","17,560.20","17,560.20","2,26,600"
"Feb 02, 2022","17,706.20","17,794.60","17,674.80","17,780.00","17,780.00","2,71,200"
"Feb 01, 2022","17,529.45","17,622.40","17,244.55","17,576.85","17,576.85","3,86,400"
"Jan 31, 2022","17,301.05","17,410.00","17,264.15","17,339.85","17,339.85","3,21,700"
"Jan 28, 2022","17,208.30","17,373.50","17,077.10","17,101.95","17,101.95","3,55,300"
"Jan 27, 2022","17,062.00","17,182.50","16,866.75","17,110.15","17,110.15","3,95,600"
"Jan 25, 2022","17,001.55","17,309.15","16,836.80","17,277.95","17,277.95","3,26,500"
"Jan 24, 2022","17,575.15","17,599.40","16,997.85","17,149.10","17,149.10","3,23,800"
"Jan 21, 2022","17,613.70","17,707.60","17,485.85","17,617.15","17,617.15","2,77,600"
"Jan 20, 2022","17,921.00","17,943.70","17,648.45","17,757.00","17,757.00","2,58,100"
"Jan 19, 2022","18,129.20","18,129.20","17,884.90","17,938.40","17,938.40","2,76,700"
"Jan 18, 2022","18,337.20","18,350.95","18,085.90","18,113.05","18,113.05","2,27,500"
"Jan 17, 2022","18,235.65","18,321.55","18,228.75","18,308.10","18,308.10","2,66,700"
"Jan 14, 2022","18,185.00","18,286.95","18,119.65","18,255.75","18,255.75","2,29,500"
"Jan 13, 2022","18,257.00","18,272.25","18,163.80","18,257.80","18,257.80","3,03,700"
"Jan 12, 2022","18,170.40","18,227.95","18,128.80","18,212.35","18,212.35","2,45,000"
"Jan 11, 2022","17,997.75","18,081.25","17,964.40","18,055.75","18,055.75","2,20,200"
"Jan 10, 2022","17,913.30","18,017.45","17,879.15","18,003.30","18,003.30","2,32,400"
"Jan 07, 2022","17,797.60","17,905.00","17,704.55","17,812.70","17,812.70","2,39,300"
"Jan 06, 2022","17,768.50","17,797.95","17,655.55","17,745.90","17,745.90","2,36,500"
"Jan 05, 2022","17,820.10","17,944.70","17,748.85","17,925.25","17,925.25","2,51,500"
"Jan 04, 2022","17,681.40","17,827.60","17,593.55","17,805.25","17,805.25","2,47,400"
"Jan 03, 2022","17,387.15","17,646.65","17,383.30","17,625.70","17,625.70","2,00,500"
"Dec 31, 2021","17,244.50","17,400.80","17,238.50","17,354.05","17,354.05","1,67,000"
"Dec 30, 2021","17,201.45","17,264.05","17,146.35","17,203.95","17,203.95","3,20,800"
"Dec 29, 2021","17,220.10","17,285.95","17,176.65","17,213.60","17,213.60","1,61,700"
"Dec 28, 2021","17,177.60","17,250.25","17,161.15","17,233.25","17,233.25","1,76,000"
"Dec 27, 2021","16,937.75","17,112.05","16,833.20","17,086.25","17,086.25","1,44,800"
"Dec 24, 2021","17,149.50","17,155.60","16,909.60","17,003.75","17,003.75","1,82,600"
"Dec 23, 2021","17,066.80","17,118.65","17,015.55","17,072.60","17,072.60","1,97,000"
"Dec 22, 2021","16,865.55","16,971.00","16,819.50","16,955.45","16,955.45","2,07,900"
"Dec 21, 2021","16,773.15","16,936.40","16,688.25","16,770.85","16,770.85","2,41,000"
"Dec 20, 2021","16,824.25","16,840.10","16,410.20","16,614.20","16,614.20","3,30,600"
"Dec 17, 2021","17,276.00","17,298.15","16,966.45","16,985.20","16,985.20","3,54,600"
"Dec 16, 2021","17,373.00","17,379.35","17,184.95","17,248.40","17,248.40","2,19,500"
"Dec 15, 2021","17,323.65","17,351.20","17,192.20","17,221.40","17,221.40","2,15,000"
"Dec 14, 2021","17,283.20","17,376.20","17,225.80","17,324.90","17,324.90","2,71,000"
"Dec 13, 2021","17,619.10","17,639.50","17,355.95","17,368.25","17,368.25","2,56,600"
"Dec 10, 2021","17,476.05","17,534.35","17,405.25","17,511.30","17,511.30","2,04,500"
"Dec 09, 2021","17,524.40","17,543.25","17,379.60","17,516.85","17,516.85","2,37,200"
"Dec 08, 2021","17,315.25","17,484.60","17,308.95","17,469.75","17,469.75","2,57,800"
"Dec 07, 2021","17,044.10","17,251.65","16,987.75","17,176.70","17,176.70","2,54,100"
"Dec 06, 2021","17,209.05","17,216.75","16,891.70","16,912.25","16,912.25","2,31,700"
"Dec 03, 2021","17,424.90","17,489.80","17,180.80","17,196.70","17,196.70","2,92,500"
"Dec 02, 2021","17,183.20","17,420.35","17,149.30","17,401.65","17,401.65","2,79,900"
"Dec 01, 2021","17,104.40","17,213.05","17,064.25","17,166.90","17,166.90","2,95,500"
"Nov 30, 2021","17,051.15","17,324.65","16,931.40","16,983.20","16,983.20","4,98,000"
"Nov 29, 2021","17,055.80","17,160.70","16,782.40","17,053.95","17,053.95","3,48,900"
"Nov 26, 2021","17,338.75","17,355.40","16,985.70","17,026.45","17,026.45","3,56,300"
"Nov 25, 2021","17,417.30","17,564.35","17,351.70","17,536.25","17,536.25","2,55,900"
"Nov 24, 2021","17,550.05","17,600.60","17,354.00","17,415.05","17,415.05","2,98,100"
"Nov 23, 2021","17,281.75","17,553.70","17,216.10","17,503.35","17,503.35","3,08,800"
"Nov 22, 2021","17,796.25","17,805.25","17,280.45","17,416.55","17,416.55","3,56,400"
"Nov 18, 2021","17,890.55","17,945.60","17,688.50","17,764.80","17,764.80","2,78,400"
"Nov 17, 2021","17,939.35","18,022.65","17,879.25","17,898.65","17,898.65","2,95,700"
"Nov 16, 2021","18,127.05","18,132.65","17,958.80","17,999.20","17,999.20","2,67,400"
"Nov 15, 2021","18,140.95","18,210.15","18,071.30","18,109.45","18,109.45","2,80,400"
"Nov 12, 2021","17,977.60","18,123.00","17,905.90","18,102.75","18,102.75","2,49,100"
"Nov 11, 2021","17,967.45","17,971.35","17,798.20","17,873.60","17,873.60","2,32,100"
"Nov 10, 2021","17,973.45","18,061.25","17,915.00","18,017.20","18,017.20","2,61,400"
"Nov 09, 2021","18,084.35","18,112.60","17,983.05","18,044.25","18,044.25","2,70,200"
"Nov 08, 2021","18,040.20","18,087.80","17,836.10","18,068.55","18,068.55","3,38,900"
"Nov 04, 2021","17,935.05","17,947.55","17,900.60","17,916.80","17,916.80","48,500"
"Nov 03, 2021","17,947.95","17,988.75","17,757.95","17,829.20","17,829.20","3,31,000"
"Nov 02, 2021","17,970.90","18,012.25","17,847.60","17,888.95","17,888.95","2,96,400"
"Nov 01, 2021","17,783.15","17,954.10","17,697.10","17,929.65","17,929.65","2,81,200"
"Oct 29, 2021","17,833.05","17,915.85","17,613.10","17,671.65","17,671.65","3,36,500"
"Oct 28, 2021","18,187.65","18,190.70","17,799.45","17,857.25","17,857.25","3,74,200"
"Oct 27, 2021","18,295.85","18,342.05","18,167.90","18,210.95","18,210.95","3,35,200"
"Oct 26, 2021","18,154.50","18,310.45","18,099.30","18,268.40","18,268.40","3,41,400"
"Oct 25, 2021","18,229.50","18,241.40","17,968.50","18,125.40","18,125.40","4,18,700"
"Oct 22, 2021","18,230.70","18,314.25","18,034.35","18,114.90","18,114.90","3,24,700"
"Oct 21, 2021","18,382.70","18,384.20","18,048.00","18,178.10","18,178.10","3,65,900"
"Oct 20, 2021","18,439.90","18,458.30","18,209.35","18,266.60","18,266.60","3,71,300"
"Oct 19, 2021","18,602.35","18,604.45","18,377.70","18,418.75","18,418.75","3,68,200"
"Oct 18, 2021","18,500.10","18,543.15","18,445.30","18,477.05","18,477.05","4,69,900"
"Oct 14, 2021","18,272.85","18,350.75","18,248.70","18,338.55","18,338.55","5,38,700"
"Oct 13, 2021","18,097.85","18,197.80","18,050.75","18,161.75","18,161.75","5,06,700"
"Oct 12, 2021","17,915.80","18,008.65","17,864.95","17,991.95","17,991.95","3,55,600"
"Oct 11, 2021","17,867.55","18,041.95","17,839.10","17,945.95","17,945.95","3,75,800"
"Oct 08, 2021","17,886.85","17,941.85","17,840.35","17,895.20","17,895.20","3,24,100"
"Oct 07, 2021","17,810.55","17,857.55","17,763.80","17,790.35","17,790.35","4,19,900"
"Oct 06, 2021","17,861.50","17,884.60","17,613.15","17,646.00","17,646.00","3,95,800"
"Oct 05, 2021","17,661.35","17,833.45","17,640.90","17,822.30","17,822.30","4,27,000"
"Oct 04, 2021","17,615.55","17,750.90","17,581.35","17,691.25","17,691.25","2,95,800"
"Oct 01, 2021","17,531.90","17,557.15","17,452.90","17,532.05","17,532.05","3,05,800"
"Sep 30, 2021","17,718.90","17,742.15","17,585.35","17,618.15","17,618.15","3,78,600"
"Sep 29, 2021","17,657.95","17,781.75","17,608.15","17,711.30","17,711.30","5,62,200"
"Sep 28, 2021","17,906.45","17,912.85","17,576.10","17,748.60","17,748.60","3,98,000"
"Sep 27, 2021","17,932.20","17,943.50","17,802.90","17,855.10","17,855.10","2,95,700"
